Gm#,Date,Tm,@,Opp,last_opp,new_series,series
1,2024-03-29,PHI,,ATL,,True,1.0
2,2024-03-30,PHI,,ATL,ATL,False,1.0
3,2024-03-31,PHI,,ATL,ATL,False,1.0
4,2024-04-01,PHI,,CIN,ATL,True,2.0
5,2024-04-02,PHI,,CIN,CIN,False,2.0
6,2024-04-03,PHI,,CIN,CIN,False,2.0
7,2024-04-05,PHI,@,WSN,CIN,True,3.0
8,2024-04-06,PHI,@,WSN,WSN,False,3.0
9,2024-04-07,PHI,@,WSN,WSN,False,3.0
10,2024-04-08,PHI,@,STL,WSN,True,4.0
11,2024-04-09,PHI,@,STL,STL,False,4.0
12,2024-04-10,PHI,@,STL,STL,False,4.0
13,2024-04-11,PHI,,PIT,STL,True,5.0
14,2024-04-12,PHI,,PIT,PIT,False,5.0
15,2024-04-13,PHI,,PIT,PIT,False,5.0
16,2024-04-14,PHI,,PIT,PIT,False,5.0
17,2024-04-15,PHI,,COL,PIT,True,6.0
18,2024-04-16,PHI,,COL,COL,False,6.0
19,2024-04-17,PHI,,COL,COL,False,6.0
20,2024-04-19,PHI,,CHW,COL,True,7.0
21,2024-04-20,PHI,,CHW,CHW,False,7.0
22,2024-04-21,PHI,,CHW,CHW,False,7.0
23,2024-04-22,PHI,@,CIN,CHW,True,8.0
24,2024-04-23,PHI,@,CIN,CIN,False,8.0
25,2024-04-24,PHI,@,CIN,CIN,False,8.0
26,2024-04-25,PHI,@,CIN,CIN,False,8.0
27,2024-04-26,PHI,@,SDP,CIN,True,9.0
28,2024-04-27,PHI,@,SDP,SDP,False,9.0
29,2024-04-28,PHI,@,SDP,SDP,False,9.0
30,2024-04-29,PHI,@,LAA,SDP,True,10.0
31,2024-04-30,PHI,@,LAA,LAA,False,10.0
32,2024-05-01,PHI,@,LAA,LAA,False,10.0
33,2024-05-03,PHI,,SFG,LAA,True,11.0
34,2024-05-04,PHI,,SFG,SFG,False,11.0
35,2024-05-05,PHI,,SFG,SFG,False,11.0
36,2024-05-06,PHI,,SFG,SFG,False,11.0
37,2024-05-07,PHI,,TOR,SFG,True,12.0
38,2024-05-08,PHI,,TOR,TOR,False,12.0
39,2024-05-10,PHI,@,MIA,TOR,True,13.0
40,2024-05-11,PHI,@,MIA,MIA,False,13.0
41,2024-05-12,PHI,@,MIA,MIA,False,13.0
42,2024-05-13,PHI,@,NYM,MIA,True,14.0
43,2024-05-14,PHI,@,NYM,NYM,False,14.0
44,2024-05-15,PHI,,NYM,NYM,False,14.0
45,2024-05-16,PHI,,NYM,NYM,False,14.0
46,2024-05-17,PHI,,WSN,NYM,True,15.0
47,2024-05-18,PHI,,WSN,WSN,False,15.0
48,2024-05-19,PHI,,WSN,WSN,False,15.0
49,2024-05-21,PHI,,TEX,WSN,True,16.0
50,2024-05-22,PHI,,TEX,TEX,False,16.0
51,2024-05-23,PHI,,TEX,TEX,False,16.0
52,2024-05-24,PHI,@,COL,TEX,True,17.0
53,2024-05-25,PHI,@,COL,COL,False,17.0
54,2024-05-26,PHI,@,COL,COL,False,17.0
55,2024-05-27,PHI,@,SFG,COL,True,18.0
56,2024-05-28,PHI,@,SFG,SFG,False,18.0
57,2024-05-29,PHI,@,SFG,SFG,False,18.0
58,2024-05-31,PHI,,STL,SFG,True,19.0
59,2024-06-01,PHI,,STL,STL,False,19.0
60,2024-06-02,PHI,,STL,STL,False,19.0
61,2024-06-03,PHI,,MIL,STL,True,20.0
62,2024-06-04,PHI,,MIL,MIL,False,20.0
63,2024-06-05,PHI,,MIL,MIL,False,20.0
64,2024-06-08,PHI,@,NYM,MIL,True,21.0
65,2024-06-09,PHI,,NYM,NYM,False,21.0
66,2024-06-11,PHI,@,BOS,NYM,True,22.0
67,2024-06-12,PHI,@,BOS,BOS,False,22.0
68,2024-06-13,PHI,@,BOS,BOS,False,22.0
